-0.878721,-0.241316
-0.878538,-0.231054
-0.878354,-0.220738
-0.878171,-0.210674
-0.877988,-0.202243
-0.877804,-0.195525
-0.877621,-0.204219
-0.877438,-0.236037
-0.877254,-0.253615
-0.877071,-0.266932
-0.876888,-0.252405
-0.876704,-0.237887
-0.876521,-0.223413
-0.876337,-0.207323
-0.876154,-0.181024
-0.875971,-0.154763
-0.875787,-0.128395
-0.875604,-0.102928
-0.875421,-0.0833271
-0.875237,-0.067703
-0.875054,-0.0822355
-0.874871,-0.125298
-0.874687,-0.186641
-0.874504,-0.221444
-0.874321,-0.246774
-0.874137,-0.27242
-0.873954,-0.30013
-0.87377,-0.321408
-0.873587,-0.296847
-0.873404,-0.251106
-0.87322,-0.238331
-0.873037,-0.269794
-0.872854,-0.311517
-0.87267,-0.324629
-0.872487,-0.315771
-0.872304,-0.306624
-0.87212,-0.295935
-0.871937,-0.28667
-0.871754,-0.287036
-0.87157,-0.287402
-0.871387,-0.287768
-0.871203,-0.288127
-0.87102,-0.288448
-0.870837,-0.288867
-0.870653,-0.289233
-0.87047,-0.29133
-0.870287,-0.304705
-0.870103,-0.318124
-0.86992,-0.331491
-0.869737,-0.340349
-0.869553,-0.319841
-0.86937,-0.299333
-0.869187,-0.278816
-0.869003,-0.262929
-0.86882,-0.277508
-0.868637,-0.292035
-0.868453,-0.306561
-0.86827,-0.317852
-0.868086,-0.308094
-0.867903,-0.29839
-0.86772,-0.288693
-0.867536,-0.279489
-0.867353,-0.273133
-0.86717,-0.266732
-0.866986,-0.260376
-0.866803,-0.257197
-0.86662,-0.275028
-0.866436,-0.292911
-0.866253,-0.310786
-0.86607,-0.325126
-0.865886,-0.316825
-0.865703,-0.308516
-0.865519,-0.300163
-0.865336,-0.29187
-0.865153,-0.283614
-0.864969,-0.27526
-0.864786,-0.266951
-0.864603,-0.258882
-0.864419,-0.25271
-0.864236,-0.246484
-0.864053,-0.240275
-0.863869,-0.237388
-0.863686,-0.255393
-0.863503,-0.273399
-0.863319,-0.291404
-0.863136,-0.306542
-0.862952,-0.303063
-0.862769,-0.299584
-0.862586,-0.296105
-0.862402,-0.287061
-0.862219,-0.241878
-0.862036,-0.203069
-0.861852,-0.206295
-0.861669,-0.210399
-0.861486,-0.22053
-0.861302,-0.230662
-0.861119,-0.240802
-0.860936,-0.251395
-0.860752,-0.264579
-0.860569,-0.277762
-0.860385,-0.290946
-0.860202,-0.300786
-0.860019,-0.288953
-0.859835,-0.277157
-0.859652,-0.265271
-0.859469,-0.255425
-0.859285,-0.25811
-0.859102,-0.260796
-0.858919,-0.26349
-0.858735,-0.264776
-0.858552,-0.256597
-0.858369,-0.24841
-0.858185,-0.240178
-0.858002,-0.231999
-0.857819,-0.223812
-0.857635,-0.215581
-0.857452,-0.207402
-0.857268,-0.200922
-0.857085,-0.205446
-0.856902,-0.210008
-0.856718,-0.214472
-0.856535,-0.217052
-0.856352,-0.207087
-0.856168,-0.197025
-0.855985,-0.187015
-0.855802,-0.17859
-0.855618,-0.180421
-0.855435,-0.182236
-0.855252,-0.183961
-0.855068,-0.183847
-0.854885,-0.171135
-0.854701,-0.164824
-0.854518,-0.200583
-0.854335,-0.235487
-0.854151,-0.26522
-0.853968,-0.291089
-0.853785,-0.291663
-0.853601,-0.291978
-0.853418,-0.289598
-0.853235,-0.287218
-0.853051,-0.284845
-0.852868,-0.280089
-0.852685,-0.259581
-0.852501,-0.24295
-0.852318,-0.251398
-0.852134,-0.261697
-0.851951,-0.28293
-0.851768,-0.297628
-0.851584,-0.270467
-0.851401,-0.243953
-0.851218,-0.221614
-0.851034,-0.203163
-0.850851,-0.209832
-0.850668,-0.209943
-0.850484,-0.167019
-0.850301,-0.130506
-0.850118,-0.136052
-0.849934,-0.145574
-0.849751,-0.181089
-0.849568,-0.210047
-0.849384,-0.197055
-0.849201,-0.188178
-0.849017,-0.205504
-0.848834,-0.22254
-0.848651,-0.238043
-0.848467,-0.250645
