shift,A,cluster,peaks,Hs
6.05281,16.53567643,c3,2,1
6.053,14.75015498,c3,2,1
6.05318,13.28499152,c3,2,1
6.05336,12.07028412,c3,2,1
6.05355,11.05295084,c3,2,1
6.05373,10.17713233,c3,2,1
6.05391,9.425875274,c3,2,1
6.0541,8.77260537,c3,2,1
6.05428,8.192859158,c3,2,1
6.05446,7.667528036,c3,2,1
6.05465,7.217075984,c3,2,1
6.05483,6.821061238,c3,2,1
6.05501,6.494459616,c3,2,1
6.0552,6.244092442,c3,2,1
6.05538,6.044074222,c3,2,1
6.05556,5.898515528,c3,2,1
6.05575,5.781508646,c3,2,1
6.05593,5.697186368,c3,2,1
6.05611,5.669856618,c3,2,1
6.0563,5.675189252,c3,2,1
6.05648,5.709118138,c3,2,1
6.05666,5.775709406,c3,2,1
6.05685,5.889583366,c3,2,1
6.05703,6.05791685,c3,2,1
6.05721,6.273888534,c3,2,1
6.0574,6.522522602,c3,2,1
6.05758,6.802108168,c3,2,1
6.05776,7.114333898,c3,2,1
6.05795,7.480996936,c3,2,1
6.05813,7.90214172,c3,2,1
6.05831,8.365103242,c3,2,1
6.0585,8.88254651,c3,2,1
6.05868,9.458471,c3,2,1
6.05886,10.11065216,c3,2,1
6.05905,10.88839463,c3,2,1
6.05923,11.8076741,c3,2,1
6.05941,12.92023935,c3,2,1
6.0596,14.28323842,c3,2,1
6.05978,15.9797271,c3,2,1
6.05996,18.12262392,c3,2,1
6.06015,20.80042838,c3,2,1
6.06033,24.1206153,c3,2,1
6.06051,28.20807938,c3,2,1
6.0607,33.15587512,c3,2,1
6.06088,38.99510954,c3,2,1
6.06106,45.65090354,c3,2,1
6.06125,52.9259497,c3,2,1
6.06143,60.51695444,c3,2,1
6.06161,67.99352974,c3,2,1
6.0618,74.87129466,c3,2,1
6.06198,80.66653484,c3,2,1
6.06216,84.92642076,c3,2,1
6.06235,87.29322156,c3,2,1
6.06253,87.51474806,c3,2,1
6.06271,85.56966976,c3,2,1
6.0629,81.6099667,c3,2,1
6.06308,75.95426378,c3,2,1
6.06326,69.0465028,c3,2,1
6.06345,61.42372444,c3,2,1
6.06363,53.59408434,c3,2,1
6.06381,46.01218952,c3,2,1
6.064,39.02910508,c3,2,1
6.06418,32.83413952,c3,2,1
6.06436,27.54283328,c3,2,1
6.06455,23.14452106,c3,2,1
6.06473,19.54103795,c3,2,1
6.06491,16.622865,c3,2,1
6.0651,14.28181638,c3,2,1
6.06528,12.38039901,c3,2,1
6.06546,10.83829009,c3,2,1
6.06565,9.567056764,c3,2,1
6.06583,8.502707422,c3,2,1
6.06601,7.59760387,c3,2,1
6.0662,6.812262392,c3,2,1
6.06638,6.12386376,c3,2,1
6.06656,5.511677358,c3,2,1
6.06675,4.977103002,c3,2,1
6.06693,4.496965954,c3,2,1
6.06711,4.059001154,c3,2,1
6.0673,3.653698738,c3,2,1
6.06748,3.302878068,c3,2,1
6.06766,3.006472484,c3,2,1
8.24452,2.631410548,c2,1,1
8.24471,2.719110162,c2,1,1
8.24489,2.813631102,c2,1,1
8.24507,2.908129822,c2,1,1
8.24526,3.00469494,c2,1,1
8.24544,3.101237838,c2,1,1
8.24562,3.232087348,c2,1,1
8.24581,3.395577024,c2,1,1
8.24599,3.60603832,c2,1,1
8.24617,3.849161998,c2,1,1
8.24636,4.10895016,c2,1,1
8.24654,4.401422924,c2,1,1
8.24672,4.732001804,c2,1,1
8.24691,5.095243068,c2,1,1
8.24709,5.482814476,c2,1,1
8.24727,5.903048268,c2,1,1
8.24746,6.373653232,c2,1,1
8.24764,6.898695504,c2,1,1
8.24782,7.495861654,c2,1,1
8.24801,8.169262252,c2,1,1
8.24819,8.947471332,c2,1,1
8.24837,9.867239628,c2,1,1
8.24856,10.92890043,c2,1,1
8.24874,12.17564808,c2,1,1
8.24892,13.64563313,c2,1,1
8.24911,15.40960185,c2,1,1
8.24929,17.56354167,c2,1,1
8.24947,20.22923662,c2,1,1
8.24966,23.56602134,c2,1,1
8.24984,27.78457936,c2,1,1
8.25002,33.14498766,c2,1,1
8.25021,39.97542544,c2,1,1
8.25039,48.6527322,c2,1,1
8.25057,59.56241292,c2,1,1
8.25076,73.04286772,c2,1,1
8.25094,89.19141712,c2,1,1
8.25112,107.6998793,c2,1,1
8.25131,127.5694964,c2,1,1
8.25149,146.9513997,c2,1,1
8.25167,163.2952568,c2,1,1
8.25186,173.9307513,c2,1,1
8.25204,176.9114716,c2,1,1
8.25222,171.6874899,c2,1,1
8.25241,159.3313321,c2,1,1
8.25259,142.0847044,c2,1,1
8.25277,122.6276999,c2,1,1
8.25296,103.3086773,c2,1,1
8.25314,85.67721122,c2,1,1
8.25332,70.44676364,c2,1,1
8.25351,57.75353898,c2,1,1
8.25369,47.45844434,c2,1,1
8.25387,39.24307702,c2,1,1
8.25406,32.73593018,c2,1,1
8.25424,27.58971602,c2,1,1
8.25442,23.48669842,c2,1,1
8.25461,20.17842106,c2,1,1
8.25479,17.47857503,c2,1,1
8.25497,15.22515937,c2,1,1
8.25516,13.34127303,c2,1,1
8.25534,11.7513926,c2,1,1
8.25552,10.41196821,c2,1,1
8.25571,9.27940559,c2,1,1
8.25589,8.31470985,c2,1,1
8.25607,7.491551108,c2,1,1
8.25626,6.797708744,c2,1,1
8.25644,6.180078612,c2,1,1
8.25662,5.637305332,c2,1,1
8.25681,5.1707665,c2,1,1
8.25699,4.803903488,c2,1,1
8.25717,4.513274926,c2,1,1
8.25736,4.256353056,c2,1,1
8.25754,4.015740158,c2,1,1
8.25772,3.797946492,c2,1,1
8.25791,3.580130606,c2,1,1
8.31357,3.641544776,c1,1,1
8.31375,3.867026324,c1,1,1
8.31394,4.139101762,c1,1,1
8.31412,4.443839586,c1,1,1
8.3143,4.7829729,c1,1,1
8.31449,5.154768598,c1,1,1
8.31467,5.539118204,c1,1,1
8.31485,5.939843442,c1,1,1
8.31504,6.363010184,c1,1,1
8.31522,6.786176924,c1,1,1
8.3154,7.213765306,c1,1,1
8.31559,7.64135369,c1,1,1
8.31577,8.082229218,c1,1,1
8.31595,8.577519836,c1,1,1
8.31614,9.13340251,c1,1,1
8.31632,9.787272336,c1,1,1
8.3165,10.57645775,c1,1,1
8.31669,11.52899953,c1,1,1
8.31687,12.66665037,c1,1,1
8.31705,14.03296012,c1,1,1
8.31724,15.68714324,c1,1,1
8.31742,17.72243195,c1,1,1
8.3176,20.2531668,c1,1,1
8.31779,23.4262619,c1,1,1
8.31797,27.46084402,c1,1,1
8.31815,32.6388318,c1,1,1
8.31834,39.28796002,c1,1,1
8.31852,47.79928854,c1,1,1
8.3187,58.58942938,c1,1,1
8.31889,72.02588994,c1,1,1
8.31907,88.3464168,c1,1,1
8.31925,107.3999187,c1,1,1
8.31944,128.4915978,c1,1,1
8.31962,150.2038622,c1,1,1
8.3198,170.4503187,c1,1,1
8.31999,186.853057,c1,1,1
8.32017,197.1994783,c1,1,1
8.32035,200,c1,1,1
8.32054,194.8342328,c1,1,1
8.32072,182.5145148,c1,1,1
8.3209,164.8314999,c1,1,1
8.32109,144.1104389,c1,1,1
8.32127,122.6328104,c1,1,1
8.32145,102.2548155,c1,1,1
8.32164,84.1531888,c1,1,1
8.32182,68.82830918,c1,1,1
8.322,56.26373432,c1,1,1
8.32219,46.17083538,c1,1,1
8.32237,38.16899562,c1,1,1
8.32255,31.8767095,c1,1,1
8.32274,26.92935816,c1,1,1
8.32292,22.99431852,c1,1,1
8.3231,19.82791145,c1,1,1
8.32329,17.26029254,c1,1,1
8.32347,15.14319234,c1,1,1
8.32365,13.38540058,c1,1,1
8.32384,11.92281456,c1,1,1
8.32402,10.7324373,c1,1,1
8.3242,9.75847611,c1,1,1
8.32439,8.926074136,c1,1,1
8.32457,8.222299742,c1,1,1
8.32475,7.638287424,c1,1,1
8.32494,7.167593582,c1,1,1
