shift,A,cluster,peaks,Hs
3.61038,23.5302581,c3,2,1
3.61055,22.62740831,c3,2,1
3.61072,21.52517492,c3,2,1
3.61089,20.26723244,c3,2,1
3.61105,18.90835658,c3,2,1
3.61122,17.50996918,c3,2,1
3.61139,16.13005945,c3,2,1
3.61156,14.81237493,c3,2,1
3.61172,13.59007318,c3,2,1
3.61189,12.48280043,c3,2,1
3.61206,11.4980792,c3,2,1
3.61223,10.63678591,c3,2,1
3.6124,9.893004776,c3,2,1
3.61256,9.257168315,c3,2,1
3.61273,8.718686551,c3,2,1
3.6129,8.267626824,c3,2,1
3.61307,7.89405647,c3,2,1
3.61323,7.587969793,c3,2,1
3.6134,7.342063365,c3,2,1
3.61357,7.149705672,c3,2,1
3.61374,7.003593287,c3,2,1
3.61391,6.89659076,c3,2,1
3.61407,6.826908751,c3,2,1
3.61424,6.795993339,c3,2,1
3.61441,6.804450709,c3,2,1
3.61458,6.850535341,c3,2,1
3.61474,6.935167468,c3,2,1
3.61491,7.061721272,c3,2,1
3.61508,7.23423555,c3,2,1
3.61525,7.459137319,c3,2,1
3.61542,7.744774397,c3,2,1
3.61558,8.101254729,c3,2,1
3.61575,8.536831189,c3,2,1
3.61592,9.059902718,c3,2,1
3.61609,9.678795226,c3,2,1
3.61625,10.40468296,c3,2,1
3.61642,11.24800982,c3,2,1
3.61659,12.2168826,c3,2,1
3.61676,13.31539124,c3,2,1
3.61692,14.53805816,c3,2,1
3.61709,15.86954616,c3,2,1
3.61726,17.27866961,c3,2,1
3.61743,18.71656856,c3,2,1
3.6176,20.12372007,c3,2,1
3.61776,21.43037642,c3,2,1
3.61793,22.5656213,c3,2,1
3.6181,23.4684711,c3,2,1
3.61827,24.09977944,c3,2,1
3.61843,24.43938885,c3,2,1
3.6186,24.4842319,c3,2,1
3.61877,24.24139291,c3,2,1
3.61894,23.72306861,c3,2,1
3.61911,22.9480288,c3,2,1
3.61927,21.94147033,c3,2,1
3.61944,20.73684287,c3,2,1
3.61961,19.37986591,c3,2,1
3.61978,17.92553425,c3,2,1
3.61994,16.43242138,c3,2,1
3.62011,14.95428054,c3,2,1
3.62028,13.53741546,c3,2,1
3.62045,12.2138882,c3,2,1
3.62062,11.00210339,c3,2,1
3.62078,9.910679073,c3,2,1
3.62095,8.938227604,c3,2,1
3.62112,8.079928719,c3,2,1
3.62129,7.326214925,c3,2,1
3.62145,6.666985583,c3,2,1
3.62162,6.089963629,c3,2,1
3.62179,5.582229298,c3,2,1
3.62196,5.134478024,c3,2,1
3.62213,4.738201312,c3,2,1
3.62229,4.387468778,c3,2,1
