shift,A,cluster,peaks,Hs
1.84747,4.022177662,c3,16,2
1.84765,3.713537385,c3,16,2
1.84784,3.420684247,c3,16,2
1.84802,3.16937983,c3,16,2
1.8482,2.958747072,c3,16,2
1.84839,2.790092969,c3,16,2
1.84857,2.652858366,c3,16,2
1.84875,2.51904603,c3,16,2
1.84894,2.395362915,c3,16,2
1.84912,2.278060005,c3,16,2
1.8493,2.190319285,c3,16,2
1.84949,2.142751502,c3,16,2
1.84967,2.121340841,c3,16,2
1.84985,2.100583677,c3,16,2
1.85004,2.081804205,c3,16,2
1.85022,2.070058436,c3,16,2
1.8504,2.079241805,c3,16,2
1.85059,2.08844237,c3,16,2
1.85077,2.097642936,c3,16,2
1.85095,2.110970857,c3,16,2
1.85114,2.136560467,c3,16,2
1.85132,2.168650664,c3,16,2
1.8515,2.225315829,c3,16,2
1.85169,2.300450914,c3,16,2
1.85187,2.394331076,c3,16,2
1.85205,2.523362557,c3,16,2
1.85224,2.668817478,c3,16,2
1.85242,2.838348645,c3,16,2
1.8526,3.032815923,c3,16,2
1.85279,3.239940428,c3,16,2
1.85297,3.484692667,c3,16,2
1.85315,3.726916899,c3,16,2
1.85334,3.961608706,c3,16,2
1.85352,4.187495486,c3,16,2
1.8537,4.387207947,c3,16,2
1.85389,4.588072628,c3,16,2
1.85407,4.792376773,c3,16,2
1.85425,4.997781546,c3,16,2
1.85444,5.20645381,c3,16,2
1.85462,5.417671277,c3,16,2
1.8548,5.654031223,c3,16,2
1.85499,5.956824412,c3,16,2
1.85517,6.312069422,c3,16,2
1.85535,6.694864537,c3,16,2
1.85554,7.06618904,c3,16,2
1.85572,7.445458704,c3,16,2
1.8559,7.848271498,c3,16,2
1.85609,8.242932762,c3,16,2
1.85627,8.58870205,c3,16,2
1.85645,8.835861912,c3,16,2
1.85664,8.983105354,c3,16,2
1.85682,9.023691026,c3,16,2
1.857,8.933439498,c3,16,2
1.85719,8.722961516,c3,16,2
1.85737,8.410623816,c3,16,2
1.85755,8.001654382,c3,16,2
1.85774,7.498667208,c3,16,2
1.85792,6.915351358,c3,16,2
1.8581,6.31112357,c3,16,2
1.85829,5.715924373,c3,16,2
1.85847,5.147587388,c3,16,2
1.85865,4.595983394,c3,16,2
1.85884,4.118809395,c3,16,2
1.85902,3.728550644,c3,16,2
1.8592,3.389436719,c3,16,2
1.85939,3.087211042,c3,16,2
1.85957,2.811933563,c3,16,2
1.85975,2.578032833,c3,16,2
1.85994,2.373711491,c3,16,2
1.86012,2.179536567,c3,16,2
1.8603,2.033101399,c3,16,2
1.86049,1.945945388,c3,16,2
1.86067,1.879357371,c3,16,2
1.86085,1.802193002,c3,16,2
1.86104,1.693636648,c3,16,2
1.86122,1.596325621,c3,16,2
1.8614,1.542910749,c3,16,2
1.86159,1.514913515,c3,16,2
1.86177,1.469266672,c3,16,2
1.86195,1.421851945,c3,16,2
1.86214,1.369207513,c3,16,2
1.86232,1.316561362,c3,16,2
1.8625,1.26391865,c3,16,2
1.86269,1.216079149,c3,16,2
1.86287,1.182456671,c3,16,2
1.86305,1.14353226,c3,16,2
1.86324,1.088918736,c3,16,2
1.86342,1.042480816,c3,16,2
1.86361,1.020229206,c3,16,2
1.86379,0.997975876,c3,16,2
1.86397,0.975722545,c3,16,2
1.86416,0.94946396,c3,16,2
1.86434,0.911358141,c3,16,2
1.86452,0.878557695,c3,16,2
1.86471,0.861444644,c3,16,2
1.86489,0.847311887,c3,16,2
1.86507,0.842003075,c3,16,2
1.86526,0.849074612,c3,16,2
1.86544,0.892740324,c3,16,2
1.86562,0.937097368,c3,16,2
1.86581,0.983497453,c3,16,2
1.86599,1.017513749,c3,16,2
1.86617,1.014937591,c3,16,2
1.86636,1.015677076,c3,16,2
1.86654,1.026220752,c3,16,2
1.86672,1.045609009,c3,16,2
1.86691,1.09113547,c3,16,2
1.86709,1.139913945,c3,16,2
1.86727,1.198304,c3,16,2
1.86746,1.265543796,c3,16,2
1.86764,1.358914918,c3,16,2
1.86782,1.456048813,c3,16,2
1.86801,1.564288736,c3,16,2
1.86819,1.667218127,c3,16,2
1.86837,1.754470443,c3,16,2
1.86856,1.840078695,c3,16,2
1.86874,1.920888895,c3,16,2
1.86892,2.0010284,c3,16,2
1.86911,2.089818156,c3,16,2
1.86929,2.224146411,c3,16,2
1.86947,2.400281348,c3,16,2
1.86966,2.577069783,c3,16,2
1.86984,2.755818713,c3,16,2
1.87002,2.941274596,c3,16,2
1.87021,3.146541791,c3,16,2
1.87039,3.351138291,c3,16,2
1.87057,3.553774296,c3,16,2
1.87076,3.748877875,c3,16,2
1.87094,3.911151773,c3,16,2
1.87112,4.026786543,c3,16,2
1.87131,4.079651101,c3,16,2
1.87149,4.062556966,c3,16,2
1.87167,3.975469745,c3,16,2
1.87186,3.813780555,c3,16,2
1.87204,3.575511706,c3,16,2
1.87222,3.311532866,c3,16,2
1.87241,3.064218227,c3,16,2
1.87259,2.816232893,c3,16,2
1.87277,2.566287065,c3,16,2
1.87296,2.316874353,c3,16,2
1.87314,2.069060992,c3,16,2
1.87332,1.834334791,c3,16,2
1.87351,1.638115105,c3,16,2
1.87369,1.44888269,c3,16,2
1.87387,1.290858249,c3,16,2
1.87406,1.177693014,c3,16,2
1.87424,1.104353329,c3,16,2
1.87442,1.034895079,c3,16,2
1.91329,3.9347121,c2,4,2
1.91348,4.247737693,c2,4,2
1.91366,4.608124701,c2,4,2
1.91384,5.033276811,c2,4,2
1.91403,5.526065976,c2,4,2
1.91421,6.082072483,c2,4,2
1.91439,6.703549183,c2,4,2
1.91458,7.382000598,c2,4,2
1.91476,8.132869923,c2,4,2
1.91494,8.97524618,c2,4,2
1.91513,9.948511228,c2,4,2
1.91531,11.06919169,c2,4,2
1.9155,12.34660852,c2,4,2
1.91568,13.79326415,c2,4,2
1.91586,15.42542727,c2,4,2
1.91605,17.24994239,c2,4,2
1.91623,19.24620713,c2,4,2
1.91641,21.37351544,c2,4,2
1.9166,23.57631998,c2,4,2
1.91678,25.76175523,c2,4,2
1.91696,27.81666283,c2,4,2
1.91715,29.61429854,c2,4,2
1.91733,31.03823652,c2,4,2
1.91751,31.99320362,c2,4,2
1.9177,32.38719419,c2,4,2
1.91788,32.17687098,c2,4,2
1.91806,31.3718645,c2,4,2
1.91825,30.02204696,c2,4,2
1.91843,28.23954489,c2,4,2
1.91861,26.15127449,c2,4,2
1.9188,23.90943204,c2,4,2
1.91898,21.63216311,c2,4,2
1.91916,19.44260051,c2,4,2
1.91935,17.40953351,c2,4,2
1.91953,15.59268839,c2,4,2
1.91971,14.00393131,c2,4,2
1.9199,12.62661526,c2,4,2
1.92008,11.45642371,c2,4,2
1.92026,10.46274545,c2,4,2
1.92045,9.620971098,c2,4,2
1.92063,8.899062058,c2,4,2
1.92081,8.278359238,c2,4,2
1.921,7.753118734,c2,4,2
1.92118,7.311491592,c2,4,2
1.92136,6.934027646,c2,4,2
1.92155,6.591801006,c2,4,2
1.92173,6.257897869,c2,4,2
1.92191,5.958836498,c2,4,2
1.9221,5.698813041,c2,4,2
1.92228,5.472341553,c2,4,2
1.92246,5.284237282,c2,4,2
1.92265,5.116924569,c2,4,2
1.92283,4.960136615,c2,4,2
1.92301,4.833736324,c2,4,2
1.9232,4.721747385,c2,4,2
1.92338,4.662124282,c2,4,2
1.92356,4.644032702,c2,4,2
1.92375,4.666612782,c2,4,2
1.92393,4.727577276,c2,4,2
1.92411,4.809316131,c2,4,2
1.9243,4.899842817,c2,4,2
1.92448,5.015683955,c2,4,2
1.92466,5.138747966,c2,4,2
1.92485,5.293386255,c2,4,2
1.92503,5.486185394,c2,4,2
1.92521,5.709922509,c2,4,2
1.9254,5.970685451,c2,4,2
1.92558,6.259153273,c2,4,2
1.92576,6.589943696,c2,4,2
1.92595,6.970984684,c2,4,2
1.92613,7.416584406,c2,4,2
1.92631,7.91656205,c2,4,2
1.9265,8.489662692,c2,4,2
1.92668,9.149042281,c2,4,2
1.92686,9.915836323,c2,4,2
1.92705,10.81506691,c2,4,2
1.92723,11.8477315,c2,4,2
1.92741,13.04234324,c2,4,2
1.9276,14.42970252,c2,4,2
1.92778,16.04456513,c2,4,2
1.92796,17.88899475,c2,4,2
1.92815,19.93272409,c2,4,2
1.92833,22.1575412,c2,4,2
1.92851,24.55450346,c2,4,2
1.9287,27.07752207,c2,4,2
1.92888,29.61619024,c2,4,2
1.92906,32.0664642,c2,4,2
1.92925,34.35009613,c2,4,2
1.92943,36.37903578,c2,4,2
1.92961,38.08535373,c2,4,2
1.9298,39.39475757,c2,4,2
1.92998,40.25032417,c2,4,2
1.93016,40.66202798,c2,4,2
1.93035,40.69986208,c2,4,2
1.93053,40.43846283,c2,4,2
1.93071,39.96330092,c2,4,2
1.9309,39.3400701,c2,4,2
1.93108,38.60127329,c2,4,2
1.93126,37.80176995,c2,4,2
1.93145,36.97784641,c2,4,2
1.93163,36.16699284,c2,4,2
1.93181,35.39431732,c2,4,2
1.932,34.62164179,c2,4,2
1.93218,33.84913824,c2,4,2
1.93236,33.0759468,c2,4,2
1.93255,32.30103562,c2,4,2
1.93273,31.54314979,c2,4,2
1.93291,30.85198956,c2,4,2
1.9331,30.21259325,c2,4,2
1.93328,29.572853,c2,4,2
1.93346,28.93431656,c2,4,2
1.93365,28.3171048,c2,4,2
1.93383,27.77435742,c2,4,2
1.93401,27.31450112,c2,4,2
1.9342,26.92102647,c2,4,2
1.93438,26.56899736,c2,4,2
1.93456,26.2166243,c2,4,2
1.93475,25.86270349,c2,4,2
1.93493,25.49502482,c2,4,2
1.93511,25.06887526,c2,4,2
1.9353,24.58064339,c2,4,2
1.93548,24.05251373,c2,4,2
1.93566,23.49824415,c2,4,2
1.93585,22.97630553,c2,4,2
1.93603,22.52109251,c2,4,2
1.93621,22.12710194,c2,4,2
1.9364,21.79416185,c2,4,2
1.93658,21.48787761,c2,4,2
1.93676,21.16388013,c2,4,2
1.93695,20.7638705,c2,4,2
1.93713,20.25534579,c2,4,2
1.93731,19.60408333,c2,4,2
1.9375,18.80475196,c2,4,2
1.93768,17.87592479,c2,4,2
1.93786,16.83691439,c2,4,2
1.93805,15.74923558,c2,4,2
1.93823,14.67693117,c2,4,2
1.93841,13.67406954,c2,4,2
1.9386,12.76304159,c2,4,2
1.93878,11.92522262,c2,4,2
1.93896,11.16797309,c2,4,2
1.93915,10.52544687,c2,4,2
1.93933,10.01250245,c2,4,2
1.93951,9.628623905,c2,4,2
1.9397,9.339519782,c2,4,2
1.93988,9.124794062,c2,4,2
1.94006,8.958839938,c2,4,2
1.94025,8.861554706,c2,4,2
1.94043,8.839249784,c2,4,2
1.94061,8.908434597,c2,4,2
1.9408,9.070158181,c2,4,2
1.94098,9.30701685,c2,4,2
1.94116,9.618374303,c2,4,2
1.94135,10.0198973,c2,4,2
1.94153,10.520752,c2,4,2
1.94172,11.1306893,c2,4,2
1.9419,11.87313194,c2,4,2
1.94208,12.76030721,c2,4,2
1.94227,13.77070127,c2,4,2
1.94245,14.89200084,c2,4,2
1.94263,16.11318243,c2,4,2
1.94282,17.42329136,c2,4,2
1.943,18.76416629,c2,4,2
1.94318,20.09265915,c2,4,2
1.94337,21.37403136,c2,4,2
1.94355,22.57646788,c2,4,2
1.94373,23.64940858,c2,4,2
1.94392,24.57875168,c2,4,2
1.9441,25.36449717,c2,4,2
1.94428,26.03295694,c2,4,2
1.94447,26.57415656,c2,4,2
1.94465,26.99291127,c2,4,2
1.94483,27.32292781,c2,4,2
1.94502,27.59653715,c2,4,2
1.9452,27.83024871,c2,4,2
1.94538,28.02045105,c2,4,2
1.94557,28.14616345,c2,4,2
1.94575,28.23558951,c2,4,2
1.94593,28.32020031,c2,4,2
1.94612,28.38039093,c2,4,2
1.9463,28.39707233,c2,4,2
1.94648,28.36732097,c2,4,2
1.94667,28.30179918,c2,4,2
1.94685,28.21168523,c2,4,2
1.94703,28.08734862,c2,4,2
1.94722,27.9540694,c2,4,2
1.9474,27.83162449,c2,4,2
1.94758,27.75939576,c2,4,2
1.94777,27.75733208,c2,4,2
1.94795,27.84091105,c2,4,2
1.94813,28.05226609,c2,4,2
1.94832,28.38744183,c2,4,2
1.9485,28.80138129,c2,4,2
1.94868,29.21446088,c2,4,2
1.94887,29.5394902,c2,4,2
1.94905,29.70647617,c2,4,2
1.94923,29.65333645,c2,4,2
1.94942,29.34688023,c2,4,2
1.9496,28.76956625,c2,4,2
1.94978,27.92620975,c2,4,2
1.94997,26.89557444,c2,4,2
1.95015,25.76863415,c2,4,2
1.95033,24.63343915,c2,4,2
1.95052,23.53745404,c2,4,2
1.9507,22.51421358,c2,4,2
1.95088,21.57592788,c2,4,2
1.95107,20.73583887,c2,4,2
1.95125,19.98723959,c2,4,2
1.95143,19.29178003,c2,4,2
1.95162,18.60096374,c2,4,2
1.9518,17.89673354,c2,4,2
1.95198,17.13607894,c2,4,2
1.95217,16.29213773,c2,4,2
1.95235,15.34023175,c2,4,2
1.95253,14.32631224,c2,4,2
1.95272,13.28327767,c2,4,2
1.9529,12.24388893,c2,4,2
1.95308,11.22575608,c2,4,2
1.95327,10.26439158,c2,4,2
1.95345,9.401636497,c2,4,2
1.95363,8.632899158,c2,4,2
1.95382,7.936390558,c2,4,2
1.954,7.28822362,c2,4,2
1.95418,6.707452974,c2,4,2
1.95437,6.195953127,c2,4,2
1.95455,5.752485872,c2,4,2
1.95473,5.379665203,c2,4,2
1.95492,5.078746522,c2,4,2
1.9551,4.834510203,c2,4,2
1.95528,4.604255305,c2,4,2
1.95547,4.382083146,c2,4,2
1.95565,4.193806902,c2,4,2
1.95583,4.047182563,c2,4,2
1.95602,3.936087885,c2,4,2
1.9562,3.844271401,c2,4,2
1.95638,3.763151649,c2,4,2
1.95657,3.68701912,c2,4,2
1.95675,3.636046268,c2,4,2
1.95693,3.622735543,c2,4,2
1.95712,3.628187093,c2,4,2
1.9573,3.633397881,c2,4,2
1.95748,3.637972367,c2,4,2
1.95767,3.645848739,c2,4,2
1.95785,3.674035144,c2,4,2
1.95803,3.738731457,c2,4,2
1.95822,3.82446009,c2,4,2
1.9584,3.930584743,c2,4,2
1.95858,4.061559522,c2,4,2
1.95877,4.239190625,c2,4,2
1.95895,4.472059516,c2,4,2
1.95913,4.75237581,c2,4,2
1.95932,5.097474402,c2,4,2
1.9595,5.509229801,c2,4,2
1.95968,5.981588551,c2,4,2
1.95987,6.528583663,c2,4,2
1.96005,7.1587966,c2,4,2
1.96023,7.854875268,c2,4,2
1.96042,8.596509632,c2,4,2
1.9606,9.357422191,c2,4,2
1.96078,10.13448303,c2,4,2
1.96097,10.92698706,c2,4,2
1.96115,11.71385038,c2,4,2
1.96133,12.47263047,c2,4,2
1.96152,13.17763454,c2,4,2
1.9617,13.80158766,c2,4,2
1.96188,14.30233918,c2,4,2
1.96207,14.6601122,c2,4,2
1.96225,14.91690256,c2,4,2
1.96243,15.10485205,c2,4,2
1.96262,15.23336761,c2,4,2
1.9628,15.31729053,c2,4,2
1.96298,15.3572571,c2,4,2
1.96317,15.3713417,c2,4,2
1.96335,15.33046367,c2,4,2
1.96353,15.19059788,c2,4,2
1.96372,14.94988701,c2,4,2
1.9639,14.60270755,c2,4,2
1.96408,14.12620424,c2,4,2
1.96427,13.52330065,c2,4,2
1.96445,12.80046295,c2,4,2
1.96463,11.98916225,c2,4,2
1.96482,11.12133396,c2,4,2
1.965,10.21279962,c2,4,2
1.96518,9.282252711,c2,4,2
1.96537,8.386874319,c2,4,2
1.96555,7.572632875,c2,4,2
1.96573,6.850070337,c2,4,2
1.96592,6.193063977,c2,4,2
1.9661,5.582387194,c2,4,2
1.96628,5.033276811,c2,4,2
1.96647,4.544993345,c2,4,2
1.96665,4.09351214,c2,4,2
1.96683,3.686038873,c2,4,2
1.96702,3.333562631,c2,4,2
1.9672,3.044424113,c2,4,2
3.04094,7.133619726,c1,3,2
3.04112,7.896406792,c1,3,2
3.04131,8.767880912,c1,3,2
3.04149,9.786632868,c1,3,2
3.04167,10.99035918,c1,3,2
3.04186,12.40129599,c1,3,2
3.04204,14.06890278,c1,3,2
3.04222,16.04843453,c1,3,2
3.04241,18.40543023,c1,3,2
3.04259,21.19277162,c1,3,2
3.04277,24.40901415,c1,3,2
3.04296,28.02045105,c1,3,2
3.04314,31.96517199,c1,3,2
3.04332,36.17026033,c1,3,2
3.04351,40.48180008,c1,3,2
3.04369,44.65937271,c1,3,2
3.04387,48.41922247,c1,3,2
3.04406,51.48395662,c1,3,2
3.04424,53.60129049,c1,3,2
3.04442,54.61730807,c1,3,2
3.04461,54.46528377,c1,3,2
3.04479,53.15897545,c1,3,2
3.04497,50.79675177,c1,3,2
3.04516,47.5686431,c1,3,2
3.04534,43.76339241,c1,3,2
3.04552,39.68951961,c1,3,2
3.04571,35.62011811,c1,3,2
3.04589,31.7367916,c1,3,2
3.04607,28.15734171,c1,3,2
3.04626,24.96311175,c1,3,2
3.04644,22.17783403,c1,3,2
3.04662,19.78413926,c1,3,2
3.04681,17.72355654,c1,3,2
3.04699,15.94296337,c1,3,2
3.04717,14.39011429,c1,3,2
3.04736,13.04657378,c1,3,2
3.04754,11.89572922,c1,3,2
3.04772,10.89353828,c1,3,2
3.04791,10.01405021,c1,3,2
3.04809,9.244710965,c1,3,2
3.04827,8.571487534,c1,3,2
3.04846,7.982978094,c1,3,2
3.04864,7.454900032,c1,3,2
3.04882,6.979205002,c1,3,2
3.04901,6.575325975,c1,3,2
3.04919,6.244810709,c1,3,2
3.04937,5.969464441,c1,3,2
3.04956,5.726879065,c1,3,2
3.04974,5.538258875,c1,3,2
3.04992,5.413733091,c1,3,2
3.05011,5.32183062,c1,3,2
3.05029,5.239851002,c1,3,2
3.05047,5.157854187,c1,3,2
3.05066,5.090629869,c1,3,2
3.05084,5.061463217,c1,3,2
3.05102,5.052279849,c1,3,2
3.05121,5.044025136,c1,3,2
3.05139,5.037472957,c1,3,2
3.05157,5.030164097,c1,3,2
3.05176,5.021410662,c1,3,2
3.05194,5.016681399,c1,3,2
3.05212,5.034067888,c1,3,2
3.05231,5.082615919,c1,3,2
3.05249,5.138438415,c1,3,2
3.05267,5.195189566,c1,3,2
3.05286,5.268415749,c1,3,2
3.05304,5.381144172,c1,3,2
3.05322,5.531311158,c1,3,2
3.05341,5.716079149,c1,3,2
3.05359,5.929222716,c1,3,2
3.05377,6.180888276,c1,3,2
3.05396,6.468152286,c1,3,2
3.05414,6.804153496,c1,3,2
3.05432,7.204472679,c1,3,2
3.05451,7.674423804,c1,3,2
3.05469,8.203946441,c1,3,2
3.05487,8.770512102,c1,3,2
3.05506,9.370010628,c1,3,2
3.05524,10.02916665,c1,3,2
3.05542,10.79248684,c1,3,2
3.05561,11.68360029,c1,3,2
3.05579,12.71389165,c1,3,2
3.05597,13.91318106,c1,3,2
3.05616,15.31386826,c1,3,2
3.05634,16.94475877,c1,3,2
3.05652,18.86236298,c1,3,2
3.05671,21.13412877,c1,3,2
3.05689,23.8564643,c1,3,2
3.05707,27.11501223,c1,3,2
3.05726,30.95465755,c1,3,2
3.05744,35.40945096,c1,3,2
3.05762,40.50002924,c1,3,2
3.05781,46.22346884,c1,3,2
3.05799,52.56257244,c1,3,2
3.05817,59.41054471,c1,3,2
3.05836,66.57529158,c1,3,2
3.05854,73.80848378,c1,3,2
3.05873,80.78853145,c1,3,2
3.05891,87.1761315,c1,3,2
3.05909,92.60566892,c1,3,2
3.05928,96.73354131,c1,3,2
3.05946,99.26877001,c1,3,2
3.05964,100,c1,3,2
3.05983,98.84176059,c1,3,2
3.06001,95.88347785,c1,3,2
3.06019,91.34390166,c1,3,2
3.06038,85.531036,c1,3,2
3.06056,78.80533667,c1,3,2
3.06074,71.59278125,c1,3,2
3.06093,64.28942399,c1,3,2
3.06111,57.22975274,c1,3,2
3.06129,50.63647276,c1,3,2
3.06148,44.65214984,c1,3,2
3.06166,39.34557324,c1,3,2
3.06184,34.71192772,c1,3,2
3.06203,30.70134105,c1,3,2
3.06221,27.24158449,c1,3,2
3.06239,24.27418717,c1,3,2
3.06258,21.74119411,c1,3,2
3.06276,19.57003264,c1,3,2
3.06294,17.69466505,c1,3,2
3.06313,16.06420447,c1,3,2
3.06331,14.65643197,c1,3,2
3.06349,13.42921412,c1,3,2
3.06368,12.35469126,c1,3,2
3.06386,11.41208903,c1,3,2
3.06404,10.56481153,c1,3,2
3.06423,9.800837853,c1,3,2
3.06441,9.109901184,c1,3,2
3.06459,8.494581125,c1,3,2
3.06478,7.951094265,c1,3,2
3.06496,7.480971167,c1,3,2
3.06514,7.077866019,c1,3,2
3.06533,6.729499936,c1,3,2
3.06551,6.425864079,c1,3,2
3.06569,6.161919633,c1,3,2
3.06588,5.916651476,c1,3,2
3.06606,5.680721462,c1,3,2
3.06624,5.454955063,c1,3,2
3.06643,5.262706239,c1,3,2
3.06661,5.102392835,c1,3,2
3.06679,4.958262108,c1,3,2
3.06698,4.82792363,c1,3,2
3.06716,4.698015085,c1,3,2
3.06734,4.571941543,c1,3,2
3.06753,4.477648645,c1,3,2
3.06771,4.442978851,c1,3,2
3.06789,4.434620954,c1,3,2
3.06808,4.427346488,c1,3,2
3.06826,4.436856605,c1,3,2
3.06844,4.493762533,c1,3,2
3.06863,4.595123528,c1,3,2
3.06881,4.703604214,c1,3,2
3.06899,4.8075964,c1,3,2
3.06918,4.946172393,c1,3,2
3.06936,5.138042876,c1,3,2
3.06954,5.349655882,c1,3,2
3.06973,5.547700203,c1,3,2
3.06991,5.752606254,c1,3,2
3.07009,5.977529984,c1,3,2
3.07028,6.226512762,c1,3,2
3.07046,6.502151385,c1,3,2
3.07064,6.807885315,c1,3,2
3.07083,7.168599072,c1,3,2
3.07101,7.591412347,c1,3,2
3.07119,8.079627025,c1,3,2
3.07138,8.671283573,c1,3,2
3.07156,9.380827741,c1,3,2
3.07174,10.21567157,c1,3,2
3.07193,11.185222,c1,3,2
3.07211,12.33247232,c1,3,2
3.07229,13.71675328,c1,3,2
3.07248,15.37923527,c1,3,2
3.07266,17.34005634,c1,3,2
3.07284,19.61543356,c1,3,2
3.07303,22.26158497,c1,3,2
3.07321,25.30379063,c1,3,2
3.07339,28.69424199,c1,3,2
3.07358,32.33852578,c1,3,2
3.07376,36.12468744,c1,3,2
3.07394,39.90844148,c1,3,2
3.07413,43.47155392,c1,3,2
3.07431,46.56397574,c1,3,2
3.07449,48.94012926,c1,3,2
3.07468,50.41445538,c1,3,2
3.07486,50.86794867,c1,3,2
3.07504,50.25692794,c1,3,2
3.07523,48.6415838,c1,3,2
3.07541,46.14814458,c1,3,2
3.07559,42.96406104,c1,3,2
3.07578,39.31960529,c1,3,2
3.07596,35.45330412,c1,3,2
3.07614,31.59542964,c1,3,2
3.07633,27.92999316,c1,3,2
3.07651,24.56826132,c1,3,2
3.07669,21.58074313,c1,3,2
3.07688,18.97001819,c1,3,2
3.07706,16.71486502,c1,3,2
3.07724,14.7793928,c1,3,2
3.07743,13.14186412,c1,3,2
3.07761,11.76217484,c1,3,2
3.07779,10.60395263,c1,3,2
3.07798,9.600729854,c1,3,2
3.07816,8.70055341,c1,3,2
3.07834,7.891522754,c1,3,2
3.07853,7.168014363,c1,3,2
3.07871,6.532968979,c1,3,2
3.07889,5.958733314,c1,3,2
3.07908,5.425255294,c1,3,2
3.77418,12.9969,c4,3,1
3.77437,14.1214,c4,3,1
3.77455,15.4656,c4,3,1
3.77473,17.0223,c4,3,1
3.77492,18.8524,c4,3,1
3.7751,21.0992,c4,3,1
3.77528,23.9629,c4,3,1
3.77547,27.5223,c4,3,1
3.77565,31.7681,c4,3,1
3.77583,36.7986,c4,3,1
3.77602,42.75,c4,3,1
3.7762,49.6799,c4,3,1
3.77638,57.5882,c4,3,1
3.77657,66.512,c4,3,1
3.77675,76.3596,c4,3,1
3.77693,86.7191,c4,3,1
3.77712,97.0191,c4,3,1
3.7773,106.664,c4,3,1
3.77748,115.14,c4,3,1
3.77767,121.87,c4,3,1
3.77785,126.32,c4,3,1
3.77803,128.145,c4,3,1
3.77822,127.204,c4,3,1
3.7784,123.543,c4,3,1
3.77858,117.414,c4,3,1
3.77877,109.275,c4,3,1
3.77895,99.8855,c4,3,1
3.77913,90.0475,c4,3,1
3.77932,80.3593,c4,3,1
3.7795,71.2688,c4,3,1
3.77968,63.0514,c4,3,1
3.77987,55.7456,c4,3,1
3.78005,49.2692,c4,3,1
3.78023,43.6508,c4,3,1
3.78042,38.8949,c4,3,1
3.7806,34.9652,c4,3,1
3.78078,31.7448,c4,3,1
3.78097,29.098,c4,3,1
3.78115,26.9653,c4,3,1
3.78133,25.2418,c4,3,1
3.78152,23.7997,c4,3,1
3.7817,22.5869,c4,3,1
3.78188,21.537,c4,3,1
3.78207,20.6603,c4,3,1
3.78225,20.0303,c4,3,1
3.78243,19.4407,c4,3,1
3.78262,18.9086,c4,3,1
3.7828,18.4465,c4,3,1
3.78298,18.0842,c4,3,1
3.78317,17.843,c4,3,1
3.78335,17.7743,c4,3,1
3.78353,17.7493,c4,3,1
3.78372,17.7865,c4,3,1
3.7839,17.8911,c4,3,1
3.78408,18.0914,c4,3,1
3.78427,18.3519,c4,3,1
3.78445,18.6979,c4,3,1
3.78463,19.0844,c4,3,1
3.78482,19.5283,c4,3,1
3.785,20.048,c4,3,1
3.78518,20.6754,c4,3,1
3.78537,21.3431,c4,3,1
3.78555,22.0684,c4,3,1
3.78573,22.8821,c4,3,1
3.78592,23.8216,c4,3,1
3.7861,24.8688,c4,3,1
3.78629,26.2577,c4,3,1
3.78647,28.1133,c4,3,1
3.78665,30.4399,c4,3,1
3.78684,33.2231,c4,3,1
3.78702,36.5168,c4,3,1
3.7872,40.5057,c4,3,1
3.78739,45.4509,c4,3,1
3.78757,51.5959,c4,3,1
3.78775,59.1945,c4,3,1
3.78794,68.4627,c4,3,1
3.78812,79.5782,c4,3,1
3.7883,92.8102,c4,3,1
3.78849,108.36,c4,3,1
3.78867,126.27,c4,3,1
3.78885,146.248,c4,3,1
3.78904,167.696,c4,3,1
3.78922,189.764,c4,3,1
3.7894,211.383,c4,3,1
3.78959,231.312,c4,3,1
3.78977,248.15,c4,3,1
3.78995,260.534,c4,3,1
3.79014,267.248,c4,3,1
3.79032,267.588,c4,3,1
3.7905,261.509,c4,3,1
3.79069,249.673,c4,3,1
3.79087,233.153,c4,3,1
3.79105,213.226,c4,3,1
3.79124,191.391,c4,3,1
3.79142,169.156,c4,3,1
3.7916,147.851,c4,3,1
3.79179,128.377,c4,3,1
3.79197,111.173,c4,3,1
3.79215,96.3977,c4,3,1
3.79234,83.8974,c4,3,1
3.79252,73.3989,c4,3,1
3.7927,64.6439,c4,3,1
3.79289,57.3545,c4,3,1
3.79307,51.3335,c4,3,1
3.79325,46.3226,c4,3,1
3.79344,42.1024,c4,3,1
3.79362,38.541,c4,3,1
3.7938,35.523,c4,3,1
3.79399,32.9759,c4,3,1
3.79417,30.8163,c4,3,1
3.79435,28.9075,c4,3,1
3.79454,27.2426,c4,3,1
3.79472,25.7608,c4,3,1
3.7949,24.3515,c4,3,1
3.79509,23.0451,c4,3,1
3.79527,21.8364,c4,3,1
3.79545,20.7664,c4,3,1
3.79564,19.8178,c4,3,1
3.79582,19.0414,c4,3,1
3.796,18.3871,c4,3,1
3.79619,17.9063,c4,3,1
3.79637,17.4659,c4,3,1
3.79655,17.0829,c4,3,1
3.79674,16.7538,c4,3,1
3.79692,16.5013,c4,3,1
3.7971,16.3431,c4,3,1
3.79729,16.3189,c4,3,1
3.79747,16.4057,c4,3,1
3.79765,16.65,c4,3,1
3.79784,16.8622,c4,3,1
3.79802,17.029,c4,3,1
3.7982,17.3223,c4,3,1
3.79839,17.9298,c4,3,1
3.79857,18.8482,c4,3,1
3.79875,20.0174,c4,3,1
